track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-5,0.0887,0.383,105.046,170746
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,97,4i3rAwPw7Ln2YrKDusaWyT,everything i wanted,2019-11-13,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,80,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024,218093
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,80,6deiaArbeoqp1xPEGdEKp1,By the Way (Deluxe Edition),2002-07-09,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,269000
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,82,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,2019-12-27,Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,rap,hip hop,0.594,0.676,2,-5.808,1,0.344,0.135,0,0.163,0.472,143.477,181145
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,82,2widuo17g5CEC66IbzveRu,Hotel California (2013 Remaster),1976-12-08,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.579,0.508,2,-9.484,1,0.027,0.00574,4.94e-4,0.0575,0.609,147.125,391376
40rXWke6SnXiGkSmaT8ZUr,Fantasía,Ozuna,85,7f6r6ijWtMJ0QYydwuCYvH,Nibiru,2019-11-29,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.695,0.719,2,-5.938,1,0.0903,0.227,1.71e-4,0.0884,0.781,180.074,175187
41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,95,1SN6N3fNkZk5oXQ9X46QZ3,Yummy,2020-01-03,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427
41MCdlvXOl62B7Kv86Bb1v,Empty,Juice WRLD,80,1GYVNOzwhx1nMcIJDogSNp,Death Race For Love,2019-03-08,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.745,0.561,0,-4.869,1,0.0807,0.0758,0,0.133,0.449,77.557,248431
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,Billie Eilish,85,7fRrTyKvE4Skh93v97gtcU,dont smile at me,2017-12-22,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,r&b,urban contemporary,0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,203569
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,82,4M07HWIlZr7zoXoxDHR5mz,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.456,0.828,1,-6.225,1,0.077,0.0244,0,0.21,0.313,116.719,189132
44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,81,0SHGFAL8WZUvpWb5iLPp6E,Slide Away,2019-08-16,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-6,0.248,0.288,148.051,233654
47Bg6IrMed1GPbxRgwH2aC,Best Friend,Rex Orange County,81,51pSyGziPFv8ajzF7ilUAr,Best Friend,2017-01-25,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.575,0.714,6,-5.247,1,0.0596,0.395,0,0.115,0.32,144.982,262231
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,81,2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),1999-06-08,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,329733
49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,80,3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,2008-06-02,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,275987
4BCPItsB94KDLuERZT3aNM,Fresa,TINI,82,2v2CUuzRvsBNb4c5Rj8nqi,Fresa,2019-09-06,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.781,0.866,5,-3.493,0,0.0867,0.216,0,0.101,0.864,95.993,165646
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,80,43wpzak9OmQfrjyksuGwp0,Escape,1981,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,250987
4bl1HBZliBuYpFZjWgefE4,Peta (feat. Meek Mill),Roddy Ricch,84,52u4anZbHd6UInnmHRFzba,Please Excuse Me For Being Antisocial,2019-12-06,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,198849
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,80,31q47gQszFt0CddSyMksgO,Willy And The Poor Boys,1969-11-02,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773
4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,Sech,86,3hiJmThCss4ugTPzvgUnT1,Otro Trago (Remix),2019-07-26,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-6,0.0602,0.763,175.988,287773
4Clmg1g8n2yBYG13Z1oSdG,Baila Conmigo (feat. Kelly Ruiz),Dayvi,83,68hy2xnNgeo0dO0YOm4Th7,Baila Conmigo (feat. Kelly Ruiz),2018-12-28,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,189818
4CxFN5zON70B3VOPBYbd6P,you were good to me,Jeremy Zucker,82,16mjtcKPxpQ4ajFHmJ0hJC,brent,2019-05-03,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-5,0.112,0.206,102.128,219147
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,89,3E12WU80fDMyu7GyIAx7wJ,Beautiful People (feat. Khalid),2019-06-28,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867
4fj7e6Tc48Bmomwyz2Z2XC,Te Quemaste,Manuel Turizo,83,0CUMVFalkFhZM6Xo0ErxLi,ADN,2019-08-23,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,199091
4fwo6czG5nvOQMzhOto1ya,Lonely (with Jonas Brothers),Diplo,80,1MF23oT6lg5q47LnZ91UPy,Lonely,2019-09-27,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.738,0.717,1,-5.121,1,0.0573,0.062,0,0.205,0.5,98.047,139813
4GGSmoTmc5LClrowB4SmEw,Mind Is A Prison,Alec Benjamin,82,3oFteG1YXJg2LS6R7Ge2yB,Mind Is A Prison,2019-12-12,Fresh Essentials,4RFszTXlSMZFgpqIJS3754,r&b,hip pop,0.636,0.661,5,-5.217,0,0.05,0.527,0,0.18,0.694,151.148,162034
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,84,1s9tU91VJt4sU5owi29GD3,True,2013-01-01,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,82,1CwXS6MAz8Wo7K4TzW9iuR,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,216773
4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,85,4QAC6FquY8D0RXom13iE5J,One Thing Right,2019-06-21,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,181824
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,80,3N7eWDCvfWv34xWNohdHjO,Back To You (From 13 Reasons Why – Season 2 Soundtrack),2018-05-10,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-6,0.12,0.508,102.061,207905
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,83,7xgzD7onYd1Pms93ZOtxxX,Immortal,2019-10-31,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.741,0.87,6,-3.494,0,0.503,0.00813,0,0.114,0.663,184.194,254723
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,Lil Peep,83,52JymrguPgkmmwLaWIusst,"Come Over When You're Sober, Pt. 2",2018-11-09,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400
4k20Ie47EcWtS4wMBn8w8S,Invocada (Participação especial de Léo Santana) - Ao vivo,Ludmilla,80,3VDQ3Oa1bICtnbII8HowVw,Hello mundo (Ao vivo),2019-05-31,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.776,0.864,1,-4.281,1,0.0517,0.478,0,0.932,0.701,134.992,157494
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,80,0JcW7yCW3Qj8uMfzO2lUDb,Happy Now,2018-07-18,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-6,0.0712,0.458,88.335,207030
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,84,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,85,3YPFaTR7WMi1Hd4NVKdCJx,Rare,2020-01-10,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459
4lKuzrdZrJuCAedbIslF3A,SENTADÃO,Pedro Sampaio,85,6kMwu0LljP1LlrzpQPlvvQ,SENTADÃO,2019-11-22,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.68,0.869,6,-1.94,1,0.0589,0.178,0,0.223,0.924,173.997,143448
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,80,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,2002,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.651,0.663,0,-5.569,0,0.0281,0.228,0,0.0994,0.465,102,259453
4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,DJ Luian,83,76XsfdI0kGODDdhHAJKZi3,Verte Ir,2019-03-28,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-6,0.0842,0.553,95.982,267500
4n7jnSxVLd8QioibtTDBDq,On My Way,Alan Walker,83,1bcvtuHyO79DNAOOhHEkEm,On My Way,2019-03-21,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,193798
4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),Jonas Blue,81,6gPZmYBSipug1asf4zu9jh,What I Like About You (feat. Theresa Rex),2019-03-22,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-6,0.121,0.553,102.46,220396
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,80,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),2013-11-25,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,245493
4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),Rvssian,82,3dwf8z3LfHFTlAHiyrcGzb,B11 (feat. Myke Towers),2019-09-18,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.759,0.717,0,-5.014,1,0.115,0.0672,4.55e-4,0.131,0.195,99.946,251929
4Of7rzpRpV1mWRbhp5rAqG,Bruises,Lewis Capaldi,86,5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,2019-05-17,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,220492
4PkIDTPGedm0enzdvilLNd,Sixteen,Ellie Goulding,81,5AXNN75OmMjFrwst6ExNPx,Sixteen,2019-04-12,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.669,0.801,8,-5.445,1,0.136,0.268,0,0.0594,0.541,109.919,201072
4poybupy26pTWPr9zY1i7h,Some Say,Nea,81,5pCAWYym13GcQN8CXEb89m,Some Say,2019-09-06,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.779,0.342,3,-6.316,0,0.0404,0.701,2.56e-6,0.132,0.482,104.993,175602
4QIo4oxwzzafcBWkKjDpXY,xanny,Billie Eilish,83,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725
4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,88,3y4AaloFccKNLQcZNS9L8c,Heavy Is The Head,2019-12-13,Global Top 50 | 2020 Hits,1KNl4AYfgZtOVm9KHkhPTF,latin,latin hip hop,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-6,0.123,0.359,104,216707
4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,Jhay Cortez,86,1V9QpD8kjA2iHCElhFGvlo,Famouz,2019-05-24,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,80,4vUClKTFaDWnsHE8rK52GY,All That We Needed,2005-01-01,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.657,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.973,232533
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,80,3myPwaMYjdwhtq0nFgeG6W,Songs From The Big Chair (Super Deluxe Edition),1985-02-25,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489
4SDgTLDYrJ2UrHbkRkg7MD,Panini - DaBaby Remix,Lil Nas X,82,71BrrQxz8mZAneNSDE9Lov,Panini,2019-09-13,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.717,0.598,5,-5.613,0,0.0809,0.22,0,0.122,0.496,153.905,151040
4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine),YNW Melly,85,7cekEHNPgpKwVd9kJE9G8F,223's (feat. 9lokknine),2019-08-09,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,176640
4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,87,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143
4sWuPniHClkInYAnzXAYUF,Camelot,NLE Choppa,85,5tdGgaiW18D6bjHFLhtblL,Camelot,2019-09-13,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.762,175.041,148759
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,97,1Czfd5tEby3DbdYNdqzrCa,Falling,2018-10-05,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382
4tNXntkAzQ5A2dfYRYGIIQ,Easier,5 Seconds of Summer,81,0puSqXoH0dMgimvyi5slCt,Easier,2019-05-23,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.505,0.428,5,-5.604,1,0.221,0.489,0,0.0977,0.618,175.813,157493
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - 2011 Mix,Queen,84,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),1975-11-21,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320
4VgYtXCVJ7IbWAZ5ryfvEQ,Muévelo,Nicky Jam,82,6sTdi5hrN3uFhARaqbikjG,Muévelo,2020-01-08,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.595,0.807,7,-2.409,1,0.0489,0.416,1.41e-5,0.565,0.919,188.081,194892
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,91,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.857,0.621,9,-6.376,0,0.0824,0.148,0,0.0865,0.668,97.986,204467
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,81,6hCR3zQtRH0IgookOYt771,Beautiful (feat. Camila Cabello),2018-08-02,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,180000
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Juice WRLD,86,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,2018-12-10,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.671,0.529,0,-7.226,1,0.307,0.0769,3.35e-4,0.0856,0.203,161.989,165820
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,0ZHyvPke0EcVt6rYA8Ins3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-6,0.0642,0.617,95.881,212500
4wJFExEZZo62tmwTM9ENDR,Oye Pablo,Danna Paola,81,4cKsqQlyK9pqUTMjI4WnM0,Oye Pablo,2019-08-29,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.699,0.65,5,-4.281,0,0.171,0.0332,5.24e-6,0.299,0.52,179.84,177747
4xkOaSrkexMciUUogZKVTS,'Till I Collapse,Eminem,83,2cWBwpqMsDJC1ZUwz813lo,The Eminem Show,2002-05-26,Gangster Rap | 100 % Gangster,2e0d7otcM1oyecfi3zZPWk,rap,gangster rap,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,297787
4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,Selena Gomez,86,4O04QLiB0lGHQlygXxiMuX,Look At Her Now,2019-10-24,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,83,5p3gSxNiXeYlPlztVAUjB2,"All I Want (From ""High School Musical: The Musical: The Series"")",2019-11-27,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,0.376,0.43,0,-6.585,0,0.0328,0.0902,0,0.0912,0.129,77.599,177323
4z6wo6PJG4Fve45OXK6D9m,Infeliz,Arcangel,84,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,2019-12-20,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.713,0.798,1,-3.147,1,0.219,0.366,4.3e-6,0.246,0.721,176.073,221103
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,86,5LZSpPoBVBsh6kRSEKfPQ8,Get You The Moon (feat. Snøw),2018-10-08,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,179080
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,81,47FalEKu0of8GExDtZBkxT,Shelby,2019-03-01,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.649,0.453,6,-7.28,1,0.085,0.627,0,0.116,0.431,99.183,181891
5099x34vBakWpGkHourFxP,Qué Pena,Maluma,85,1Db95k6t4rCPHSmdfsTeDl,Qué Pena,2019-09-27,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.635,0.661,11,-6.425,0,0.364,0.102,0,0.336,0.858,126.15,212711
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,83,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720
51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,91,4WlC4FXhonJhNTXCQPGP3r,Lalala,2019-06-28,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160627
5274I4mUMnYczyeXkGDWZN,Fine China,Future,80,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,141587
52okn5MNA47tk87PeZJLEL,Let You Down,NF,83,1KOmHyNLuOe5YrPhD3Juuf,Perception,2017-10-06,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,212120
56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,86,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],2019-11-01,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,81,4vu7F6h90Br1ZtYYaqfITy,The Razors Edge,1990-09-24,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.501,0.889,4,-5.175,1,0.0364,1.47e-4,0.0114,0.217,0.257,133.519,292880
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,93,7vRcickwa6GCfY1qKKe4lK,Heartless,2019-11-27,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-5,0.117,0.198,169.954,200080
58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,84,4KdtEKjY3Gi0mKiSdy96ML,Invasion of Privacy,2018-04-06,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,Kina,85,0MGcjBIFcL2qaCrgGjIGFb,Can We Kiss Forever?,2018-08-31,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932
598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,88,393l0NdTr8Rv0hybf4FTxy,Woah,2019-11-08,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.882,0.602,11,-5.554,1,0.245,0.0177,0,0.178,0.43,142.959,183011
